21.0	19.0	3.6666667	-62.8319	-51.7882	1.0555556	244.38095	1.6474615	0.04761905	0.61904764	0.0	0.25	0.0	0.15789473	0.71428573	2.0	3.0
12.0	13.0	4.5	-35.3311	-25.1698	1.0833334	120.166664	0.98544693	0.0	0.9166667	0.0	0.45454547	0.0	0.1	1.0	0.0	0.0
23.0	30.0	5.6086955	-63.9531	-62.3218	1.1538461	118.08696	1.0663233	0.0	0.7826087	0.0	0.27272728	0.04761905	0.0	0.8636364	0.0	0.0
9.0	10.0	5.2222223	-29.7445	-23.9037	1.0	113.666664	0.9153696	0.11111111	0.6666667	0.0	0.25	0.0	0.0	0.8888889	0.0	0.0
16.0	16.0	4.1875	-41.8623	-29.5727	1.0	290.75	1.5170543	0.0625	0.625	0.0	0.2	0.0	0.0	0.8125	0.0	0.0
17.0	21.0	4.2352943	-52.7089	-54.8261	1.2352941	112.0	1.7921268	0.11764706	0.64705884	0.0	0.125	0.0	0.06666667	0.8235294	0.0	0.0
21.0	22.0	4.857143	-50.1506	-51.858	1.0476191	160.57143	1.4943486	0.0	0.71428573	0.0	0.25	0.0	0.0	0.8	2.0	2.0
10.0	9.0	3.8	-31.2883	-35.8424	1.0	352.1	1.878294	0.1	0.8	0.0	0.22222222	0.0	0.0	0.9	0.0	0.0
22.0	27.0	4.090909	-70.2671	-75.1786	1.173913	205.90909	3.3628166	0.0	0.8181818	0.0	0.1904762	0.05	0.0	0.8888889	5.0	5.0
34.0	33.0	3.6470587	-109.818	-95.6248	1.2222222	211.94118	10.526928	0.0882353	0.7647059	0.030303031	0.121212125	0.0	0.0	0.85714287	4.0	4.0
18.0	17.0	4.2777777	-56.29	-44.6113	1.0	237.27777	1.4553909	0.0	0.8888889	0.0	0.29411766	0.0	0.0	1.0	0.0	0.0
18.0	21.0	4.1666665	-34.2716	-36.9413	1.1052631	148.66667	0.89781886	0.0	0.5555556	0.05882353	0.11764706	0.0	0.0	0.6666667	0.0	0.0
24.0	21.0	3.3333333	-64.4023	-52.57	1.05	328.125	1.8530647	0.0	0.875	0.0	0.4347826	0.0	0.0	0.95652175	2.0	2.0
14.0	14.0	4.214286	-37.0362	-40.5473	1.0769231	243.64285	11.701514	0.071428575	0.71428573	0.0	0.23076923	0.0	0.0	0.78571427	2.0	2.0
13.0	14.0	5.769231	-35.5124	-37.942	1.0	82.07692	1.1209087	0.0	0.7692308	0.0	0.16666667	0.0	0.0	0.75	0.0	0.0
17.0	18.0	3.4705882	-46.2612	-46.7523	1.125	289.41177	1.9457535	0.0	0.7058824	0.0	0.125	0.0	0.0	0.7647059	2.0	2.0
8.0	9.0	4.25	-25.4123	-21.7425	1.0	131.375	1.4469934	0.0	1.0	0.0	0.42857143	0.0	0.0	1.0	0.0	0.0
21.0	22.0	4.7619047	-59.4198	-59.6903	1.0476191	207.85715	8.681508	0.04761905	0.5714286	0.0	0.05	0.0	0.0	0.71428573	2.0	2.0
21.0	19.0	4.1904764	-48.5229	-44.5168	1.117647	154.14285	1.3210491	0.0	0.71428573	0.0	0.2	0.0	0.05263158	0.75	2.0	2.0
24.0	26.0	4.75	-67.0092	-72.654	1.0833334	202.79167	1.393979	0.0	0.8333333	0.0	0.3478261	0.045454547	0.09090909	0.9047619	2.0	2.0
23.0	24.0	3.652174	-56.2579	-51.4025	1.0434783	173.91304	1.3749703	0.04347826	0.9130435	0.045454547	0.45454547	0.0	0.23809524	0.95238096	2.0	3.0
9.0	10.0	3.5555556	-27.8027	-31.9825	1.0	194.66667	1.8347334	0.0	1.0	0.125	0.25	0.0	0.0	1.0	0.0	0.0
18.0	16.0	3.6111112	-42.8749	-33.0633	1.0	164.0	0.97470623	0.055555556	0.8333333	0.0	0.5294118	0.0	0.25	0.9375	0.0	0.0
19.0	22.0	3.6842105	-71.32	-68.5511	1.1	300.73685	10.255821	0.15789473	0.7368421	0.0	0.055555556	0.0	0.0	0.9444444	3.0	3.0
22.0	22.0	4.0	-47.0717	-51.2182	1.1	122.86364	1.2735355	0.0	0.72727275	0.0	0.2857143	0.0	0.05	0.7	2.0	2.0
7.0	6.0	3.0	-23.227	-19.6508	1.0	510.42856	2.4004166	0.0	0.5714286	0.0	0.0	0.0	0.0	0.85714287	0.0	0.0
14.0	11.0	3.7857144	-30.5789	-28.6375	1.0	334.7143	1.2397459	0.0	0.64285713	0.07692308	0.30769232	0.0	0.16666667	0.78571427	0.0	0.0
37.0	34.0	4.0	-92.5822	-100.127	1.1333333	208.08109	5.02851	0.027027028	0.7837838	0.027777778	0.3611111	0.028571429	0.08571429	0.8	3.0	3.0
24.0	22.0	3.625	-64.2515	-54.3294	1.2222222	202.75	2.1608934	0.0	0.5416667	0.04347826	0.13043478	0.0	0.0	0.6363636	3.0	3.0
16.0	22.0	4.125	-50.936	-56.7341	1.1	107.875	2.049204	0.0	0.625	0.06666667	0.13333334	0.0	0.0	0.8125	0.0	2.0
18.0	19.0	4.0	-54.4293	-59.9385	1.0555556	306.3889	2.5749147	0.0	0.7222222	0.11764706	0.23529412	0.0	0.0625	0.8333333	2.0	2.0
38.0	36.0	3.868421	-111.034	-99.5872	1.2413793	253.39473	2.4776533	0.0	0.7105263	0.0	0.1891892	0.027777778	0.027777778	0.73333335	5.0	5.0
18.0	18.0	3.9444444	-53.6755	-44.794	1.0588236	347.05554	2.3713732	0.055555556	0.7777778	0.0	0.29411766	0.0	0.0625	0.875	3.0	3.0
20.0	21.0	4.9	-49.9935	-39.4301	1.1052631	197.1	1.4998877	0.0	0.75	0.0	0.21052632	0.055555556	0.0	0.8	2.0	2.0
8.0	9.0	4.125	-32.8122	-17.8819	1.0	113.25	10.0707445	0.125	0.625	0.0	0.14285715	0.16666667	0.0	1.0	2.0	2.0
44.0	44.0	4.159091	-112.503	-116.467	1.2571429	227.40909	1.8973874	0.0	0.8636364	0.0	0.37209302	0.023809524	0.0952381	0.8857143	4.0	4.0
30.0	25.0	4.2	-90.5076	-63.353	1.0	202.9	1.4048854	0.0	0.8666667	0.03448276	0.2413793	0.0	0.035714287	0.8965517	2.0	2.0
54.0	55.0	3.4444444	-152.931	-127.727	1.4473684	207.92592	12.818779	0.074074075	0.8333333	0.03773585	0.3773585	0.0	0.15384616	0.975	4.0	4.0
33.0	34.0	4.7272725	-97.9837	-83.3944	1.0967742	146.30302	9.449264	0.09090909	0.8484849	0.0	0.28125	0.032258064	0.032258064	0.93333334	0.0	0.0
41.0	42.0	4.365854	-111.867	-92.4548	1.1666666	203.2439	1.8003806	0.0	0.9268293	0.025	0.4	0.025641026	0.07692308	0.9705882	5.0	5.0
28.0	29.0	4.142857	-82.1938	-60.5329	1.16	305.75	2.8401163	0.0	0.85714287	0.11111111	0.22222222	0.0	0.03846154	0.84	3.0	3.0
14.0	13.0	4.428571	-47.526	-35.5884	1.0833334	338.5	2.5954497	0.0	0.9285714	0.0	0.30769232	0.0	0.0	1.0	3.0	3.0
46.0	52.0	5.2173915	-131.609	-133.116	1.2380953	146.65218	1.3852024	0.02173913	0.76086956	0.044444446	0.31111112	0.022727273	0.09090909	0.8918919	3.0	3.0
12.0	11.0	4.0	-39.6165	-29.5246	1.0	145.25	1.3616214	0.0	1.0	0.0	0.27272728	0.0	0.0	1.0	0.0	0.0
29.0	29.0	4.172414	-85.2838	-86.2796	1.16	194.6207	1.6893225	0.03448276	0.9655172	0.0	0.39285713	0.0	0.037037037	1.0	3.0	5.0
24.0	21.0	4.25	-72.9965	-67.4223	1.0	190.16667	1.9259244	0.0	0.875	0.08695652	0.2173913	0.0	0.0	1.0	2.0	2.0
45.0	47.0	4.3777776	-116.67	-112.156	1.3428571	223.51111	0.9844258	0.0	0.8888889	0.045454547	0.3181818	0.0	0.046511628	0.9459459	0.0	0.0
19.0	20.0	4.1578946	-46.19	-56.0567	1.1764706	268.3158	1.0342183	0.0	0.84210527	0.11111111	0.3888889	0.0	0.0	0.8888889	0.0	0.0
25.0	31.0	4.68	-71.1679	-64.9501	1.1481482	136.56	1.8019459	0.0	0.92	0.083333336	0.45833334	0.04347826	0.04347826	0.9130435	2.0	2.0
20.0	20.0	4.25	-57.1799	-48.9735	1.0526316	496.9	2.199774	0.0	0.95	0.05263158	0.42105263	0.055555556	0.0	1.0	0.0	2.0
25.0	26.0	4.28	-69.7165	-63.1008	1.1304348	256.52	1.9014041	0.0	0.96	0.125	0.41666666	0.04347826	0.04347826	1.0	3.0	3.0
30.0	28.0	4.6666665	-84.286	-65.9241	1.1666666	439.66666	1.9309481	0.0	0.9	0.0	0.41379312	0.0	0.10714286	0.962963	3.0	3.0
34.0	34.0	4.7647057	-88.2964	-70.1577	1.0967742	232.14706	1.2079223	0.0	0.9411765	0.060606062	0.4848485	0.0	0.125	1.0	2.0	2.0
25.0	26.0	4.32	-79.0237	-68.2085	1.1818181	133.72	12.961578	0.08	0.92	0.0	0.33333334	0.0	0.17391305	1.0	3.0	3.0
26.0	24.0	4.0	-67.0185	-47.6486	1.1428572	166.07692	1.439326	0.0	0.96153843	0.0	0.56	0.0	0.16666667	1.0	3.0	3.0
37.0	36.0	4.216216	-123.457	-97.1059	1.125	240.27026	9.705167	0.08108108	0.8378378	0.027777778	0.25	0.028571429	0.028571429	0.9705882	3.0	3.0
32.0	31.0	4.65625	-90.8239	-79.5567	1.1481482	372.9375	1.6380879	0.03125	0.8125	0.06451613	0.32258064	0.0	0.033333335	0.9259259	3.0	3.0
23.0	25.0	4.652174	-55.135	-47.9528	1.1363636	151.39131	0.7060978	0.0	0.95652175	0.045454547	0.59090906	0.0	0.23809524	1.0	0.0	0.0
31.0	35.0	4.322581	-70.1213	-69.5633	1.2068965	178.41936	0.5598678	0.0	0.9032258	0.033333335	0.53333336	0.03448276	0.20689656	0.92	0.0	0.0
16.0	16.0	4.375	-51.27	-34.6936	1.0666667	174.5	1.8899763	0.0	0.9375	0.0	0.33333334	0.0	0.21428572	1.0	0.0	0.0
38.0	40.0	4.736842	-85.6475	-78.0907	1.25	214.10527	1.0698864	0.0	1.0	0.027027028	0.5945946	0.027777778	0.1388889	1.0	2.0	2.0
21.0	22.0	5.047619	-67.4446	-48.5219	1.1	297.7143	1.963285	0.04761905	0.85714287	0.05	0.3	0.0	0.0	1.0	3.0	3.0
15.0	13.0	5.0666666	-45.3744	-28.3698	1.0	311.33334	1.0711837	0.0	0.93333334	0.0	0.35714287	0.0	0.0	1.0	0.0	0.0
45.0	41.0	4.177778	-93.6846	-75.1515	1.1388888	248.33333	1.0055207	0.0	0.9111111	0.0	0.5681818	0.023255814	0.1627907	0.9230769	2.0	2.0
10.0	11.0	5.0	-33.1309	-37.6504	1.0	107.5	0.7193178	0.0	0.9	0.0	0.33333334	0.0	0.0	1.0	0.0	0.0
19.0	16.0	4.5263157	-50.9729	-38.0455	1.0	255.05263	0.7803909	0.0	0.94736844	0.055555556	0.3888889	0.0	0.11764706	1.0	0.0	0.0
18.0	17.0	4.7222223	-46.0008	-35.4403	1.0625	202.88889	0.9813171	0.0	0.9444444	0.05882353	0.47058824	0.0	0.0625	1.0	0.0	0.0
23.0	24.0	4.0434785	-64.9001	-64.5928	1.0909091	309.26086	1.6658267	0.0	1.0	0.0	0.36363637	0.0	0.0	1.0	3.0	3.0
13.0	13.0	4.6923075	-46.1287	-38.6787	1.0	226.46153	1.5490584	0.07692308	0.9230769	0.0	0.25	0.0	0.09090909	1.0	0.0	0.0
20.0	20.0	4.85	-56.1202	-45.375	1.1111112	138.3	1.2703604	0.0	0.85	0.0	0.42105263	0.0	0.055555556	0.8947368	2.0	2.0
27.0	27.0	4.185185	-71.6237	-66.0289	1.125	197.37038	1.6556674	0.0	0.8518519	0.0	0.34615386	0.04	0.04	0.88461536	3.0	3.0
10.0	9.0	3.5	-33.9964	-22.7183	1.0	160.6	2.4354026	0.0	1.0	0.0	0.44444445	0.0	0.125	1.0	2.0	2.0
31.0	32.0	4.548387	-93.1023	-79.2106	1.2307693	165.25807	16.972862	0.032258064	0.8064516	0.1	0.23333333	0.03448276	0.03448276	0.8965517	0.0	0.0
23.0	30.0	4.869565	-72.7349	-67.3759	1.25	156.17392	1.977409	0.0	0.82608694	0.0	0.3181818	0.0	0.0	0.9047619	3.0	3.0
20.0	22.0	4.3	-54.4561	-49.9924	1.1	185.8	1.7920214	0.0	0.85	0.0	0.42105263	0.055555556	0.16666667	0.9444444	3.0	3.0
31.0	35.0	4.387097	-108.464	-98.9921	1.060606	191.96774	17.619247	0.09677419	0.58064514	0.033333335	0.16666667	0.0	0.06896552	0.8	4.0	3.0
6.0	6.0	5.5	-19.1856	-19.6116	1.0	92.5	1.5230694	0.0	1.0	0.0	0.2	0.0	0.0	1.0	0.0	0.0
14.0	16.0	4.428571	-45.2546	-35.7693	1.0	154.28572	2.1138961	0.071428575	0.85714287	0.07692308	0.30769232	0.083333336	0.0	1.0	2.0	2.0
26.0	27.0	4.8846154	-90.048	-77.1628	1.0384616	142.3077	1.2524188	0.03846154	0.6923077	0.0	0.2	0.0	0.0	0.875	2.0	2.0
19.0	18.0	4.8421054	-57.3815	-31.7188	1.125	178.36842	2.083512	0.0	0.84210527	0.0	0.22222222	0.0	0.05882353	0.8888889	3.0	3.0
31.0	31.0	5.193548	-94.443	-89.1263	1.0689656	146.80646	1.8124999	0.032258064	0.7096774	0.0	0.26666668	0.03448276	0.0	0.7407407	4.0	4.0
34.0	36.0	4.9117646	-78.8898	-70.5522	1.2413793	187.08824	1.4828283	0.0	0.7058824	0.030303031	0.27272728	0.03125	0.03125	0.75	3.0	3.0
27.0	28.0	4.888889	-65.9709	-49.2811	1.1666666	153.51852	1.0883428	0.037037037	0.7777778	0.03846154	0.3846154	0.08	0.0	0.875	2.0	2.0
12.0	15.0	4.9166665	-40.2001	-32.0693	1.1538461	137.91667	1.2678196	0.083333336	0.75	0.0	0.18181819	0.0	0.0	0.9166667	0.0	0.0
47.0	49.0	4.212766	-130.895	-121.898	1.2894737	179.61702	2.2615044	0.04255319	0.65957445	0.02173913	0.17391305	0.044444446	0.044444446	0.7714286	8.0	8.0
19.0	19.0	4.105263	-62.4245	-54.3148	1.117647	201.21053	3.0686846	0.0	0.84210527	0.055555556	0.3888889	0.0	0.0	0.8	3.0	3.0
18.0	23.0	4.4444447	-69.1543	-69.0786	1.15	84.27778	29.313704	0.11111111	0.6111111	0.0	0.05882353	0.0	0.0	0.8235294	2.0	2.0
14.0	12.0	4.285714	-45.7929	-38.5699	1.0	296.92856	2.0123217	0.0	0.9285714	0.0	0.30769232	0.083333336	0.0	1.0	2.0	2.0
29.0	30.0	4.793103	-75.9747	-76.0227	1.2	125.655174	1.9828457	0.06896552	0.7586207	0.035714287	0.42857143	0.0	0.11111111	0.9166667	4.0	4.0
40.0	41.0	4.125	-110.465	-75.6845	1.3225807	338.675	2.0454786	0.0	0.95	0.051282052	0.35897437	0.02631579	0.0	0.96875	5.0	6.0
27.0	25.0	3.925926	-83.3759	-67.1294	1.0869565	179.96297	3.0249739	0.0	0.962963	0.0	0.30769232	0.04	0.08	0.9583333	4.0	4.0
11.0	11.0	5.5454545	-39.238	-36.7745	1.0	97.63636	1.8575245	0.0	0.54545456	0.0	0.2	0.11111111	0.0	0.72727275	0.0	0.0
43.0	50.0	4.6511626	-125.426	-99.7018	1.3888888	256.34885	2.2997785	0.069767445	0.74418604	0.071428575	0.26190478	0.07317073	0.0	0.7837838	3.0	3.0
23.0	23.0	4.304348	-58.8618	-40.2071	1.15	418.34784	1.2208726	0.0	0.7826087	0.0	0.4090909	0.0	0.04761905	0.85714287	0.0	0.0
